short_ticker,trade_date,close_price,moving average,last_price
aflt,2018-02-06,135.5,136.36,
aflt,2018-02-07,136.45,136.3,
aflt,2018-02-08,137.5,136.22,
aflt,2018-02-09,139.3,136.27,
aflt,2018-02-12,139,136.32,
aflt,2018-02-13,140.3,136.48,
aflt,2018-02-14,137.7,136.52,
aflt,2018-02-15,136.85,136.71,
aflt,2018-02-16,137.3,136.69,
aflt,2018-02-19,137.35,136.99,
aflt,2018-02-20,138,137.32,
aflt,2018-02-21,138.75,137.56,
aflt,2018-02-22,140.1,138.04,
aflt,2018-02-26,140.8,138.21,
aflt,2018-02-27,139.1,138.46,
aflt,2018-02-28,141.45,138.82,
aflt,2018-03-01,151.95,139.85,
aflt,2018-03-02,152,140.76,
aflt,2018-03-05,150,141.55,
aflt,2018-03-06,149.4,142.2,
aflt,2018-03-07,152,143.22,
aflt,2018-03-09,157.45,144.69,
aflt,2018-03-12,158.85,146.23,
aflt,2018-03-13,163.7,148.11,
aflt,2018-03-14,161.6,149.8,
aflt,2018-03-15,160.15,151.32,
aflt,2018-03-16,160.5,152.78,
aflt,2018-03-19,159.35,154.11,
aflt,2018-03-20,160.15,155.61,
aflt,2018-03-21,159.75,156.92,
aflt,2018-03-22,156.5,157.24,
aflt,2018-03-23,158.35,157.7,
aflt,2018-03-26,157.25,158.21,
aflt,2018-03-27,154.25,158.56,
aflt,2018-03-28,154,158.7,
aflt,2018-03-29,154.2,158.47,
aflt,2018-03-30,155.6,158.24,
aflt,2018-04-02,156.25,157.71,
aflt,2018-04-03,156.25,157.32,
aflt,2018-04-04,156.05,157.03,
aflt,2018-04-05,158.05,156.86,
aflt,2018-04-06,157.3,156.71,
aflt,2018-04-09,144,155.56,
aflt,2018-04-10,144.8,154.49,
aflt,2018-04-11,143.5,153.56,
aflt,2018-04-12,147.05,152.75,
aflt,2018-04-13,144.85,151.87,
aflt,2018-04-16,145.4,151.24,
aflt,2018-04-17,147.3,150.76,
aflt,2018-04-18,153.55,150.71,
aflt,2018-04-19,150.95,150.38,
aflt,2018-04-20,149.4,149.89,
aflt,2018-04-23,148.5,149.34,
aflt,2018-04-24,146.6,148.66,
aflt,2018-04-25,144.45,147.69,
aflt,2018-04-26,145.6,146.85,
aflt,2018-04-27,144.3,146.87,
aflt,2018-04-28,144.85,146.88,
aflt,2018-04-30,144,146.91,
aflt,2018-05-02,147.3,146.93,
aflt,2018-05-03,144.2,146.89,
aflt,2018-05-04,141.65,146.62,
aflt,2018-05-07,141.9,146.23,
aflt,2018-05-08,140.4,145.29,
aflt,2018-05-10,139.8,144.5,
aflt,2018-05-11,137.5,143.65,
aflt,2018-05-14,136.15,142.76,
aflt,2018-05-15,138,142.15,
aflt,2018-05-16,137.95,141.69,
aflt,2018-05-17,137.95,141.14,
aflt,2018-05-18,136.75,140.6,
aflt,2018-05-21,136.2,139.98,
aflt,2018-05-22,135,139.34,
aflt,2018-05-23,132.55,138.29,
aflt,2018-05-24,132.7,137.46,
aflt,2018-05-25,132.2,136.79,
aflt,2018-05-28,131.55,136.05,
aflt,2018-05-29,131.85,135.44,
aflt,2018-05-30,139.85,135.44,
aflt,2018-05-31,140.8,135.68,
aflt,2018-06-01,139.65,135.93,
aflt,2018-06-04,137.1,135.86,
aflt,2018-06-05,139.25,135.96,
aflt,2018-06-06,141.3,136.2,
aflt,2018-06-07,145,136.79,
aflt,2018-06-08,143.9,137.34,
aflt,2018-06-09,144.35,138.0,
aflt,2018-06-11,142.7,138.73,
aflt,2018-06-13,144.05,139.54,
aflt,2018-06-14,143.55,140.35,
aflt,2018-06-15,140.5,140.99,
aflt,2018-06-18,139.65,141.55,
aflt,2018-06-19,138,141.41,
aflt,2018-06-20,141,141.43,
aflt,2018-06-21,140.55,141.49,
aflt,2018-06-22,140.55,141.74,
aflt,2018-06-25,140.75,141.85,
aflt,2018-06-26,140.65,141.8,
aflt,2018-06-27,141.15,141.52,
aflt,2018-06-28,139.8,141.23,
aflt,2018-06-29,139.8,140.91,
aflt,2018-07-02,140.15,140.72,
aflt,2018-07-03,143.05,140.65,
aflt,2018-07-04,140,140.4,
aflt,2018-07-05,129.2,139.59,
aflt,2018-07-06,129.55,138.87,
aflt,2018-07-09,128.3,138.18,
aflt,2018-07-10,126.55,137.15,
aflt,2018-07-11,124.3,135.99,
aflt,2018-07-12,124.8,134.86,
aflt,2018-07-13,123.25,133.61,
aflt,2018-07-16,123,132.35,
aflt,2018-07-17,124.25,131.14,
aflt,2018-07-18,123,129.94,
aflt,2018-07-19,121,128.6,
aflt,2018-07-20,121.45,127.26,
aflt,2018-07-23,123.8,125.89,
aflt,2018-07-24,122.15,124.61,
aflt,2018-07-25,121.3,124.05,
aflt,2018-07-26,122.7,123.56,
aflt,2018-07-27,122.2,123.12,
aflt,2018-07-30,121.7,122.78,
aflt,2018-07-31,122.95,122.68,
aflt,2018-08-01,121,122.41,
aflt,2018-08-02,116,121.89,
aflt,2018-08-03,118.1,121.54,
aflt,2018-08-06,114.3,120.83,
aflt,2018-08-07,114.25,120.21,
aflt,2018-08-08,111.85,119.55,
aflt,2018-08-09,109.7,118.71,
aflt,2018-08-10,105,117.37,
aflt,2018-08-13,105.75,116.2,
aflt,2018-08-14,107.25,115.2,
aflt,2018-08-15,107.4,114.1,
aflt,2018-08-16,110.5,113.27,
aflt,2018-08-17,109,112.36,
aflt,2018-08-20,108.95,111.36,
aflt,2018-08-21,108.35,110.46,
aflt,2018-08-22,108.6,109.93,
aflt,2018-08-23,105.65,109.04,
aflt,2018-08-24,104.45,108.34,
aflt,2018-08-27,106.2,107.76,
aflt,2018-08-28,106.55,107.38,
aflt,2018-08-29,111.8,107.53,
aflt,2018-08-30,115.5,108.28,
aflt,2018-08-31,115.5,108.98,
aflt,2018-09-03,114.55,109.5,
aflt,2018-09-04,112.75,109.88,
aflt,2018-09-05,111.5,109.95,
aflt,2018-09-06,108.1,109.89,
aflt,2018-09-07,108.55,109.86,
aflt,2018-09-10,106.5,109.73,
aflt,2018-09-11,105.1,109.48,
aflt,2018-09-12,107.2,109.59,
aflt,2018-09-13,107.1,109.78,
aflt,2018-09-14,105.75,109.75,
aflt,2018-09-17,106.05,109.71,
aflt,2018-09-18,109.15,109.52,
aflt,2018-09-19,111.4,109.23,
aflt,2018-09-20,111,108.91,
aflt,2018-09-21,111,108.65,
aflt,2018-09-24,108.95,108.38,
aflt,2018-09-25,106.65,108.04,
aflt,2018-09-26,106.7,107.94,
aflt,2018-09-27,107.05,107.83,
aflt,2018-09-28,106.55,107.83,
aflt,2018-10-01,106.2,107.91,
aflt,2018-10-02,106.4,107.85,
aflt,2018-10-03,107.1,107.85,
aflt,2018-10-04,106.4,107.9,
aflt,2018-10-05,104.65,107.8,
aflt,2018-10-08,102.65,107.34,
aflt,2018-10-09,102.1,106.67,
aflt,2018-10-10,102.15,106.04,
aflt,2018-10-11,100.9,105.32,
aflt,2018-10-12,102,104.82,
aflt,2018-10-15,100.15,104.36,
aflt,2018-10-16,99,103.81,
aflt,2018-10-17,98,103.16,
aflt,2018-10-18,96,102.41,
aflt,2018-10-19,95.5,101.64,
aflt,2018-10-22,92.4,100.64,
aflt,2018-10-23,92.3,99.59,
aflt,2018-10-24,92.9,98.62,
aflt,2018-10-25,91.85,97.71,
aflt,2018-10-26,91.6,96.92,
aflt,2018-10-29,94.05,96.34,
aflt,2018-10-30,98.25,96.06,
aflt,2018-10-31,97.25,95.8,
aflt,2018-11-01,96.88,95.44,
aflt,2018-11-02,101.78,95.55,
aflt,2018-11-06,102.4,95.8,
aflt,2018-11-07,100.6,95.98,
aflt,2018-11-08,98.5,96.16,
aflt,2018-11-09,95.14,96.14,
aflt,2018-11-12,96.9,96.46,
aflt,2018-11-13,97.4,96.82,
aflt,2018-11-14,103.3,97.56,
aflt,2018-11-15,102.74,98.34,
aflt,2018-11-16,101.2,99.03,
aflt,2018-11-19,98.72,99.36,
aflt,2018-11-20,102.2,99.64,
aflt,2018-11-21,108.8,100.47,
aflt,2018-11-22,109.9,101.4,
aflt,2018-11-23,113.74,102.25,
aflt,2018-11-26,110.9,102.86,
aflt,2018-11-27,113.28,103.77,
aflt,2018-11-28,113.6,104.84,
aflt,2018-11-29,113.14,106.13,
aflt,2018-11-30,114.4,107.38,
aflt,2018-12-03,111.84,108.41,
aflt,2018-12-04,106.7,108.65,
aflt,2018-12-05,107.8,109.02,
aflt,2018-12-06,106.44,109.39,
aflt,2018-12-07,103.7,109.75,
aflt,2018-12-10,101.02,109.66,
aflt,2018-12-11,102.72,109.23,
aflt,2018-12-12,101.8,108.65,
aflt,2018-12-13,102,107.81,
aflt,2018-12-14,102.1,107.18,
aflt,2018-12-17,101.04,106.31,
aflt,2018-12-18,101.6,105.45,
aflt,2018-12-19,102,104.65,
aflt,2018-12-20,102.02,103.77,
aflt,2018-12-21,102.2,103.08,
aflt,2018-12-24,102.1,102.75,
aflt,2018-12-25,100.8,102.25,
aflt,2018-12-26,101.02,101.87,
aflt,2018-12-27,100.5,101.64,
aflt,2018-12-28,101,101.64,
aflt,2018-12-29,101.18,101.53,
aflt,2019-01-03,101.5,101.5,
aflt,2019-01-04,101.1,101.44,
aflt,2019-01-08,101.1,101.37,
aflt,2019-01-09,102.06,101.44,
aflt,2019-01-10,105.14,101.69,
aflt,2019-01-11,104.66,101.88,
aflt,2019-01-14,106.22,102.18,
aflt,2019-01-15,106.98,102.53,
aflt,2019-01-16,108.4,102.98,
aflt,2019-01-17,109.06,103.57,
aflt,2019-01-18,107,103.99,
aflt,2019-01-21,105.8,104.37,
aflt,2019-01-22,105.24,104.67,
aflt,2019-01-23,105.4,104.98,
aflt,2019-01-24,105.38,105.25,
aflt,2019-01-25,105.7,105.58,
aflt,2019-01-28,105.8,105.92,
aflt,2019-01-29,106.1,106.21,
aflt,2019-01-30,108.6,106.45,
aflt,2019-01-31,107.92,106.69,
aflt,2019-02-01,105.22,106.61,
aflt,2019-02-04,102.44,106.29,
aflt,2019-02-05,102.26,105.85,
aflt,2019-02-06,102,105.35,
aflt,2019-02-07,101.62,104.96,
aflt,2019-02-08,101.9,104.68,
aflt,2019-02-11,101.78,104.44,
aflt,2019-02-12,102.7,104.24,
aflt,2019-02-13,100.14,103.87,
aflt,2019-02-14,101.36,103.56,
aflt,2019-02-15,101.62,103.26,
aflt,2019-02-18,100.74,102.88,
aflt,2019-02-19,100,102.26,
aflt,2019-02-20,100.04,101.7,
aflt,2019-02-21,100,101.33,
aflt,2019-02-22,100.12,101.16,
aflt,2019-02-25,100.04,101.0,
aflt,2019-02-26,98.98,100.79,
aflt,2019-02-27,97.7,100.51,
aflt,2019-02-28,97.1,100.17,
aflt,2019-03-01,96.76,99.81,
aflt,2019-03-04,98.36,99.5,
aflt,2019-03-05,96.26,99.22,
aflt,2019-03-06,98.12,98.99,
aflt,2019-03-07,99.68,98.85,
aflt,2019-03-11,102.1,98.95,
aflt,2019-03-12,100.22,98.96,
aflt,2019-03-13,100.5,99.0,
aflt,2019-03-14,99.66,98.97,
aflt,2019-03-15,100.08,98.97,
aflt,2019-03-18,99.92,98.96,
aflt,2019-03-19,99.46,98.99,
aflt,2019-03-20,98.22,99.03,
aflt,2019-03-21,97.3,99.05,
aflt,2019-03-22,97.66,99.11,
aflt,2019-03-25,97,99.01,
aflt,2019-03-26,97.02,99.07,
aflt,2019-03-27,96.1,98.92,
aflt,2019-03-28,96.7,98.71,
aflt,2019-03-29,96.3,98.3,
aflt,2019-04-01,97.78,98.12,
aflt,2019-04-02,98.36,97.97,
aflt,2019-04-03,98.5,97.89,
aflt,2019-04-04,98.36,97.76,
aflt,2019-04-05,99.54,97.74,
aflt,2019-04-08,98.58,97.67,
aflt,2019-04-09,97.24,97.6,
aflt,2019-04-10,97.32,97.6,
aflt,2019-04-11,98.4,97.66,
aflt,2019-04-12,98.22,97.74,
aflt,2019-04-15,98.72,97.87,
aflt,2019-04-16,99.12,98.08,
aflt,2019-04-17,98.62,98.22,
aflt,2019-04-18,98,98.34,
aflt,2019-04-19,97.6,98.33,
aflt,2019-04-22,97.6,98.27,
aflt,2019-04-23,96.8,98.15,
aflt,2019-04-24,96.32,98.01,
aflt,2019-04-25,96.34,97.78,
aflt,2019-04-26,97.12,97.67,
aflt,2019-04-29,96.98,97.65,
aflt,2019-04-30,96.32,97.58,
aflt,2019-05-02,96.86,97.47,
aflt,2019-05-03,96.7,97.36,
aflt,2019-05-06,94.94,97.09,
aflt,2019-05-07,94.5,96.76,
aflt,2019-05-08,94.24,96.45,
aflt,2019-05-10,92.9,96.09,
aflt,2019-05-13,91.28,95.64,
aflt,2019-05-14,91.6,95.21,
aflt,2019-05-15,90.08,94.73,
aflt,2019-05-16,91.68,94.4,
aflt,2019-05-17,91.96,94.08,
aflt,2019-05-20,91.08,93.65,
aflt,2019-05-21,90.76,93.21,
aflt,2019-05-22,91,92.83,
aflt,2019-05-23,90.74,92.39,
aflt,2019-05-24,91,91.98,
aflt,2019-05-27,91.2,91.72,
aflt,2019-05-28,90.68,91.44,
aflt,2019-05-29,91.12,91.22,
aflt,2019-05-30,90.42,91.04,
aflt,2019-05-31,93.8,91.22,
aflt,2019-06-03,96.8,91.59,
aflt,2019-06-04,96.34,92.04,
aflt,2019-06-05,96.1,92.36,
aflt,2019-06-06,96.02,92.65,
aflt,2019-06-07,95.86,92.99,
aflt,2019-06-10,95.4,93.32,
aflt,2019-06-11,95.6,93.65,
aflt,2019-06-13,98.18,94.18,
aflt,2019-06-14,97.66,94.66,
aflt,2019-06-17,100.38,95.31,
aflt,2019-06-18,99.3,95.93,
aflt,2019-06-19,99.26,96.51,
aflt,2019-06-20,98.9,97.11,
aflt,2019-06-21,100.04,97.56,
aflt,2019-06-24,100.24,97.81,
aflt,2019-06-25,101.3,98.16,
aflt,2019-06-26,101.52,98.55,
aflt,2019-06-27,102.32,99.0,
aflt,2019-06-28,101.76,99.42,
aflt,2019-07-01,101.46,99.85,
aflt,2019-07-02,100.9,100.23,
aflt,2019-07-03,104.6,100.69,
aflt,2019-07-04,110.6,101.61,
aflt,2019-07-05,110,102.3,
aflt,2019-07-08,108.5,102.96,
aflt,2019-07-09,106.94,103.51,
aflt,2019-07-10,108.62,104.2,
aflt,2019-07-11,107.82,104.76,
aflt,2019-07-12,109.08,105.39,
aflt,2019-07-15,108.5,105.9,
aflt,2019-07-16,107.7,106.34,
aflt,2019-07-17,108.2,106.76,
aflt,2019-07-18,107.54,107.18,
aflt,2019-07-19,108.02,107.64,
aflt,2019-07-22,108.2,108.17,
aflt,2019-07-23,108.1,108.42,
aflt,2019-07-24,106.78,108.14,
aflt,2019-07-25,107.5,107.96,
aflt,2019-07-26,107.58,107.9,
aflt,2019-07-29,107.3,107.92,
aflt,2019-07-30,106.72,107.79,
aflt,2019-07-31,106.94,107.73,
aflt,2019-08-01,107.7,107.63,
aflt,2019-08-02,106.62,107.49,
aflt,2019-08-05,103.5,107.19,
aflt,2019-08-06,104.7,106.94,
aflt,2019-08-07,105.28,106.78,
aflt,2019-08-08,108.88,106.84,
aflt,2019-08-09,108.8,106.89,
aflt,2019-08-12,110.5,107.06,
aflt,2019-08-13,110.36,107.31,
aflt,2019-08-14,110.86,107.55,
aflt,2019-08-15,112.3,107.89,
aflt,2019-08-16,110.4,108.11,
aflt,2019-08-19,109.4,108.3,
aflt,2019-08-20,109.24,108.47,
aflt,2019-08-21,111.3,108.72,
aflt,2019-08-22,110,108.97,
aflt,2019-08-23,108.56,109.33,
aflt,2019-08-26,109.38,109.66,
aflt,2019-08-27,109.02,109.93,
aflt,2019-08-28,109.4,109.97,
aflt,2019-08-29,109,109.98,
aflt,2019-08-30,109.74,109.93,
aflt,2019-09-02,107.84,109.75,
aflt,2019-09-03,106.52,109.44,
aflt,2019-09-04,106.22,109.0,
aflt,2019-09-05,105.86,108.68,
aflt,2019-09-06,104.48,108.33,
aflt,2019-09-09,106.38,108.12,
aflt,2019-09-10,105.7,107.72,
aflt,2019-09-11,106.5,107.47,
aflt,2019-09-12,106.36,107.31,
aflt,2019-09-13,106.46,107.11,
aflt,2019-09-16,102.06,106.61,
aflt,2019-09-17,102.6,106.12,
aflt,2019-09-18,102.5,105.66,
aflt,2019-09-19,101.9,105.1,
aflt,2019-09-20,102.64,104.73,
aflt,2019-09-23,102.36,104.43,
aflt,2019-09-24,101.7,104.11,
aflt,2019-09-25,102,103.83,
aflt,2019-09-26,102.98,103.72,
aflt,2019-09-27,103.4,103.51,
aflt,2019-09-30,103.18,103.33,
aflt,2019-10-01,103.5,103.12,
aflt,2019-10-02,102.6,102.85,
aflt,2019-10-03,100.34,102.41,
aflt,2019-10-04,99.3,102.21,
aflt,2019-10-07,99.26,101.98,
aflt,2019-10-08,99.5,101.76,
aflt,2019-10-09,100.02,101.63,
aflt,2019-10-10,101.26,101.53,
aflt,2019-10-11,100.18,101.37,
aflt,2019-10-14,102.8,101.45,
aflt,2019-10-15,103.2,101.54,
aflt,2019-10-16,104.34,101.63,
aflt,2019-10-17,105.88,101.81,
aflt,2019-10-18,104.8,101.93,
aflt,2019-10-21,104.8,102.02,
aflt,2019-10-22,103.5,102.08,
aflt,2019-10-23,103.5,102.31,
aflt,2019-10-24,103,102.57,
aflt,2019-10-25,102.8,102.83,
aflt,2019-10-28,103,103.08,
aflt,2019-10-29,104.5,103.4,
aflt,2019-10-30,105.8,103.72,
aflt,2019-10-31,106.9,104.2,
aflt,2019-11-01,105.26,104.38,
aflt,2019-11-05,106.04,104.58,
aflt,2019-11-06,106.22,104.71,
aflt,2019-11-07,106.34,104.75,
aflt,2019-11-08,106.16,104.84,
aflt,2019-11-11,104.58,104.83,
aflt,2019-11-12,104.34,104.89,
aflt,2019-11-13,104,104.92,
aflt,2019-11-14,105.28,105.09,
aflt,2019-11-15,105.4,105.27,
aflt,2019-11-18,106.8,105.54,
aflt,2019-11-19,106.1,105.66,
aflt,2019-11-20,104.2,105.54,
aflt,2019-11-21,104.46,105.37,
aflt,2019-11-22,104.66,105.33,
aflt,2019-11-25,105.5,105.29,
aflt,2019-11-26,105.28,105.22,
aflt,2019-11-27,105.42,105.16,
aflt,2019-11-28,104.56,105.04,
aflt,2019-11-29,102.84,104.92,
aflt,2019-12-02,102.24,104.77,
aflt,2019-12-03,100.7,104.53,
aflt,2019-12-04,101.2,104.24,
aflt,2019-12-05,102.18,104.01,
aflt,2019-12-06,102.2,103.68,
aflt,2019-12-09,103.08,103.47,
aflt,2019-12-10,102.02,103.31,
aflt,2019-12-11,103.94,103.27,
aflt,2019-12-12,105.1,103.3,
aflt,2019-12-13,104.98,103.27,
aflt,2019-12-16,105.1,103.25,
aflt,2019-12-17,105.76,103.28,
aflt,2019-12-18,105,103.31,
aflt,2019-12-19,104.48,103.43,
aflt,2019-12-20,103.7,103.53,
aflt,2019-12-23,104.08,103.77,
aflt,2019-12-24,103.08,103.91,
aflt,2019-12-25,103.34,103.99,
aflt,2019-12-26,103.94,104.11,
aflt,2019-12-27,103.78,104.16,
aflt,2019-12-30,103.5,104.27,
aflt,2020-01-03,103.34,104.23,
aflt,2020-01-06,103.52,104.11,
aflt,2020-01-08,102.88,103.96,
aflt,2020-01-09,104.5,103.92,
aflt,2020-01-10,105.04,103.87,
aflt,2020-01-13,105.3,103.89,
aflt,2020-01-14,108.5,104.18,
aflt,2020-01-15,110.7,104.68,
aflt,2020-01-16,109.86,105.09,
aflt,2020-01-17,110.74,105.64,
aflt,2020-01-20,115,106.47,
aflt,2020-01-21,113.9,107.18,
aflt,2020-01-22,114.58,107.95,
aflt,2020-01-23,115.5,108.81,
aflt,2020-01-24,114.82,109.63,
aflt,2020-01-27,110.7,110.14,
aflt,2020-01-28,108.8,110.57,
aflt,2020-01-29,108,110.82,
aflt,2020-01-30,107.8,111.01,
aflt,2020-01-31,107.4,111.16,
aflt,2020-02-03,109.3,111.22,
aflt,2020-02-04,111.94,111.31,
aflt,2020-02-05,117.46,111.85,
aflt,2020-02-06,118.98,112.44,
aflt,2020-02-07,119.62,112.77,
aflt,2020-02-10,118.3,113.09,
aflt,2020-02-11,117.38,113.29,
aflt,2020-02-12,119.52,113.57,
aflt,2020-02-13,119.5,113.91,
aflt,2020-02-14,119.4,114.53,
aflt,2020-02-17,120.3,115.35,
aflt,2020-02-18,117.7,116.04,
aflt,2020-02-19,117.4,116.73,
aflt,2020-02-20,115.96,117.34,
aflt,2020-02-21,115.86,117.81,
aflt,2020-02-25,109.8,117.66,
aflt,2020-02-26,108.22,117.0,
aflt,2020-02-27,100.24,115.66,
aflt,2020-02-28,92.94,113.75,
aflt,2020-03-02,93.18,111.96,
aflt,2020-03-03,93.84,110.28,
aflt,2020-03-04,92.6,108.35,
aflt,2020-03-05,89.54,106.21,
aflt,2020-03-06,85.08,103.76,
aflt,2020-03-10,80.2,100.9,
aflt,2020-03-11,77.82,98.05,
aflt,2020-03-12,71.08,94.74,
aflt,2020-03-13,73.96,91.74,
aflt,2020-03-16,68.68,88.37,
aflt,2020-03-17,64.58,85.14,
aflt,2020-03-18,56.7,81.46,
aflt,2020-03-19,58.62,78.49,
aflt,2020-03-20,64.32,76.44,
aflt,2020-03-23,62.7,74.27,
aflt,2020-03-24,68.42,72.45,
aflt,2020-03-25,72.68,71.03,
aflt,2020-03-26,70.6,69.67,
aflt,2020-03-27,66.78,68.37,
aflt,2020-03-30,65.48,67.32,
aflt,2020-03-31,68.38,66.64,
aflt,2020-04-01,68,66.42,
aflt,2020-04-02,68.8,66.05,
aflt,2020-04-03,69.86,66.14,
aflt,2020-04-05,69.86,,
